query_file;found;search_result;search_distances
000380.txt;False;011570.txt;0.03404698
000381.txt;False;000806.txt;0.031307198
000382.txt;True;000382.txt;0.04272782
000383.txt;True;000383.txt;0.037315235
000384.txt;True;000384.txt;0.032385413
000385.txt;False;011570.txt;0.037925318
000386.txt;True;000386.txt;0.045537166
000387.txt;False;023164.txt;0.031627625
000388.txt;False;059030.txt;0.03203597
000389.txt;True;000389.txt;0.03153877
000390.txt;True;000390.txt;0.044193894
000391.txt;True;000391.txt;0.040863834
000392.txt;False;011570.txt;0.03802282
000393.txt;True;000393.txt;0.03249327
000394.txt;True;000394.txt;0.028143248
000395.txt;False;003450.txt;0.03565043
000396.txt;False;040383.txt;0.04028652
000397.txt;False;006981.txt;0.029053248
000398.txt;True;000398.txt;0.029128749
000399.txt;True;000399.txt;0.02083505
000400.txt;True;000400.txt;0.04887674
000401.txt;True;000401.txt;0.037459224
000402.txt;True;000402.txt;0.027446777
000403.txt;False;076538.txt;0.03305698
000404.txt;True;000404.txt;0.044274986
000405.txt;False;037901.txt;0.030732824
000406.txt;False;073829.txt;0.0433618
000407.txt;True;000407.txt;0.029539287
000408.txt;False;006061.txt;0.039533347
000409.txt;False;010948.txt;0.040267542
000410.txt;True;000410.txt;0.04246697
000411.txt;False;011697.txt;0.035486512
000412.txt;False;011570.txt;0.044659287
000413.txt;False;008249.txt;0.03507732
000414.txt;False;010826.txt;0.03836912
000415.txt;True;000415.txt;0.04123543
000416.txt;True;000416.txt;0.029086351
000417.txt;True;000417.txt;0.03112183
000418.txt;False;062131.txt;0.029323969
000419.txt;True;000419.txt;0.036794208
000420.txt;True;000420.txt;0.045647196
000421.txt;True;000421.txt;0.04040703
000422.txt;False;011570.txt;0.0417487
000423.txt;False;073549.txt;0.040991504
000424.txt;False;008787.txt;0.042427525
000425.txt;True;000425.txt;0.034455918
000426.txt;True;000426.txt;0.036712606
000427.txt;False;068423.txt;0.036109023
000428.txt;True;000428.txt;0.034223825
000429.txt;True;000429.txt;0.043278158
000430.txt;False;064453.txt;0.028721344
000431.txt;False;008550.txt;0.04879371
000432.txt;True;000432.txt;0.044425964
000433.txt;False;074720.txt;0.03209592
000434.txt;True;000434.txt;0.039673608
000435.txt;True;000435.txt;0.040299255
000436.txt;True;000436.txt;0.034734637
000437.txt;True;000437.txt;0.03753254
000438.txt;False;008249.txt;0.034833096
000439.txt;True;000439.txt;0.03359698
000440.txt;True;000440.txt;0.039972357
000441.txt;False;011393.txt;0.02395095
000442.txt;False;003806.txt;0.033949368
000443.txt;False;076411.txt;0.023226652
000444.txt;True;000444.txt;0.041565515
000445.txt;False;022254.txt;0.026925039
000446.txt;True;000446.txt;0.04209929
000447.txt;True;000447.txt;0.026722413
000448.txt;False;012614.txt;0.05064795
000449.txt;False;019715.txt;0.034323864
000450.txt;False;008249.txt;0.033008732
000453.txt;False;076617.txt;0.042500984
000454.txt;False;026930.txt;0.03037702
000455.txt;True;000455.txt;0.039129257
000456.txt;True;000456.txt;0.029556368
000457.txt;True;000457.txt;0.03397176
000458.txt;True;000458.txt;0.04402703
000459.txt;False;011570.txt;0.041773763
000461.txt;True;000461.txt;0.033539906
000462.txt;True;000462.txt;0.039837748
000463.txt;True;000463.txt;0.031033505
000464.txt;False;023506.txt;0.02702754
000465.txt;False;071912.txt;0.025734857
000466.txt;False;013694.txt;0.02661667
000467.txt;False;000491.txt;0.03530523
000468.txt;False;037901.txt;0.029485464
000469.txt;True;000469.txt;0.039770424
000470.txt;False;049591.txt;0.032288052
000471.txt;False;055662.txt;0.031030308
000472.txt;True;000472.txt;0.04151035
000473.txt;True;000473.txt;0.035979934
000474.txt;True;000474.txt;0.040168263
000475.txt;True;000475.txt;0.041434705
000476.txt;True;000476.txt;0.046150114
000477.txt;True;000477.txt;0.03273343
000478.txt;True;000478.txt;0.028379347
000479.txt;False;011570.txt;0.03304875
000480.txt;False;008249.txt;0.03820589
000481.txt;False;031357.txt;0.032454543
000482.txt;True;000482.txt;0.034539394
000483.txt;True;000483.txt;0.04289226
000485.txt;False;013500.txt;0.026122129
000486.txt;True;000486.txt;0.033486344
000487.txt;False;055747.txt;0.02616062
000488.txt;False;055747.txt;0.045296393
000490.txt;True;000490.txt;0.03445486
000491.txt;False;071912.txt;0.031758808
000492.txt;False;008249.txt;0.034870412
000493.txt;True;000493.txt;0.05621793
000494.txt;True;000494.txt;0.03179615
000495.txt;True;000495.txt;0.0458752
000496.txt;False;026930.txt;0.029310953
000497.txt;False;022304.txt;0.028664237
000498.txt;False;062808.txt;0.029963464
000499.txt;True;000499.txt;0.02724396
000500.txt;False;074025.txt;0.028668907
000501.txt;False;057915.txt;0.035882495
000502.txt;True;000502.txt;0.031841658
000503.txt;True;000503.txt;0.030319909
000504.txt;False;003244.txt;0.038456846
000505.txt;False;000512.txt;0.034999818
000506.txt;True;000506.txt;0.03266557
000507.txt;False;027753.txt;0.036859147
000508.txt;True;000508.txt;0.03071919
000509.txt;False;000521.txt;0.03117273
000510.txt;True;000510.txt;0.034988414
000511.txt;True;000511.txt;0.029535482
000512.txt;True;000512.txt;0.043907452
000513.txt;True;000513.txt;0.032080613
000514.txt;True;000514.txt;0.038678046
000515.txt;False;078789.txt;0.027084475
000516.txt;True;000516.txt;0.0349695
000517.txt;True;000517.txt;0.029103097
000518.txt;True;000518.txt;0.037195437
000519.txt;False;026906.txt;0.033614688
000520.txt;False;057030.txt;0.029394696
000521.txt;True;000521.txt;0.0327935
000522.txt;True;000522.txt;0.02952388
000523.txt;True;000523.txt;0.031687684
000525.txt;False;033480.txt;0.039075207
000526.txt;True;000526.txt;0.039236568
000527.txt;False;011570.txt;0.047477953
000528.txt;False;009756.txt;0.02768341
000529.txt;False;011570.txt;0.028843809
000530.txt;False;073170.txt;0.036527947
000531.txt;True;000531.txt;0.043283693
000532.txt;False;008249.txt;0.03360877
000533.txt;True;000533.txt;0.03489527
000534.txt;False;073170.txt;0.031552672
000535.txt;False;011570.txt;0.041511122
000537.txt;True;000537.txt;0.030645592
000538.txt;False;011570.txt;0.03762914
000539.txt;False;071912.txt;0.027333349
000540.txt;False;011359.txt;0.03216942
000541.txt;True;000541.txt;0.046530273
000542.txt;False;003756.txt;0.02331898
000543.txt;False;025377.txt;0.033208802
000544.txt;False;074308.txt;0.0464341
000545.txt;False;026906.txt;0.028282829
000546.txt;False;048393.txt;0.04247725
000547.txt;True;000547.txt;0.028172193
000548.txt;True;000548.txt;0.03948314
000549.txt;True;000549.txt;0.04044772
000550.txt;True;000550.txt;0.04028461
000551.txt;False;073170.txt;0.042492703
000553.txt;True;000553.txt;0.03608755
000555.txt;True;000555.txt;0.04125049
000556.txt;True;000556.txt;0.029293835
000557.txt;True;000557.txt;0.04088565
000558.txt;False;039906.txt;0.03898609
000559.txt;True;000559.txt;0.03719932
000560.txt;True;000560.txt;0.036479212
000561.txt;True;000561.txt;0.038018044
000562.txt;True;000562.txt;0.034540758
000563.txt;False;068974.txt;0.032602586
000564.txt;True;000564.txt;0.033268377
000565.txt;False;026971.txt;0.036637288
000566.txt;True;000566.txt;0.02918728
000567.txt;True;000567.txt;0.037691273
000568.txt;True;000568.txt;0.04095466
000569.txt;True;000569.txt;0.038963802
000570.txt;True;000570.txt;0.030851368
000571.txt;True;000571.txt;0.04225526
000572.txt;False;011076.txt;0.0463396
000573.txt;False;010025.txt;0.0469744
000574.txt;True;000574.txt;0.045323953
000575.txt;False;062808.txt;0.0330254
000576.txt;False;073985.txt;0.028054122
000577.txt;True;000577.txt;0.0314305
000578.txt;True;000578.txt;0.03574518
000579.txt;True;000579.txt;0.029094206
000580.txt;True;000580.txt;0.036201246
000581.txt;True;000581.txt;0.04615073
000582.txt;True;000582.txt;0.03332155
000583.txt;True;000583.txt;0.0468245
000584.txt;True;000584.txt;0.030497037
000585.txt;True;000585.txt;0.041383903
000586.txt;True;000586.txt;0.028430115
000587.txt;True;000587.txt;0.03711587
000588.txt;False;006981.txt;0.027200198
000589.txt;True;000589.txt;0.033698957
000590.txt;True;000590.txt;0.0362875
000591.txt;True;000591.txt;0.039892565
000592.txt;True;000592.txt;0.044716977
000593.txt;True;000593.txt;0.036070205
000594.txt;False;027941.txt;0.02826722
000595.txt;True;000595.txt;0.041702814
000596.txt;False;038021.txt;0.03365209
000597.txt;False;031136.txt;0.037643373
000598.txt;True;000598.txt;0.03271929
000599.txt;False;076496.txt;0.029506976
000600.txt;True;000600.txt;0.032364536
000601.txt;False;002708.txt;0.032049306
000602.txt;False;074025.txt;0.043941945
000603.txt;False;011570.txt;0.033532165
000604.txt;False;011570.txt;0.034296803
000605.txt;True;000605.txt;0.0322261
000606.txt;True;000606.txt;0.036315836
000607.txt;False;011570.txt;0.028600484
000608.txt;False;011570.txt;0.03290805
000609.txt;True;000609.txt;0.037666284
000610.txt;True;000610.txt;0.03267525
000611.txt;True;000611.txt;0.034234814
000612.txt;True;000612.txt;0.038906574
000613.txt;False;073170.txt;0.03028015
000614.txt;False;076099.txt;0.027863873
000615.txt;True;000615.txt;0.032412358
000616.txt;True;000616.txt;0.038129143
000617.txt;True;000617.txt;0.036523473
000618.txt;False;054593.txt;0.02997853
000619.txt;True;000619.txt;0.04647686
000620.txt;True;000620.txt;0.03147168
000621.txt;True;000621.txt;0.04978268
000622.txt;False;071912.txt;0.046678502
000623.txt;True;000623.txt;0.030060451
000624.txt;True;000624.txt;0.046188563
000625.txt;False;011570.txt;0.041584335
000626.txt;True;000626.txt;0.031027956
000627.txt;False;006153.txt;0.039503753
000628.txt;False;010948.txt;0.027744783
000629.txt;False;062561.txt;0.029896464
000630.txt;True;000630.txt;0.04516249
000631.txt;True;000631.txt;0.030778414
000632.txt;True;000632.txt;0.04390719
000633.txt;True;000633.txt;0.041297417
000634.txt;True;000634.txt;0.030704804
000635.txt;True;000635.txt;0.029863514
000636.txt;False;074025.txt;0.044747576
000637.txt;True;000637.txt;0.03410323
000638.txt;True;000638.txt;0.043164533
000639.txt;False;076148.txt;0.048728917
000640.txt;False;029587.txt;0.030897263
000641.txt;False;004656.txt;0.034900703
000642.txt;True;000642.txt;0.035250306
000643.txt;True;000643.txt;0.040548496
000644.txt;True;000644.txt;0.043293044
000645.txt;False;003800.txt;0.03711404
000646.txt;False;008249.txt;0.031818684
000647.txt;False;000737.txt;0.031183867
000648.txt;True;000648.txt;0.026352223
000649.txt;False;011570.txt;0.03830175
000650.txt;False;012566.txt;0.031706374
000651.txt;False;073170.txt;0.047086753
000652.txt;False;073170.txt;0.03789921
000653.txt;False;043414.txt;0.03904367
000654.txt;False;071912.txt;0.050678164
000655.txt;False;003756.txt;0.049821373
000656.txt;False;011570.txt;0.031312928
000657.txt;True;000657.txt;0.031952266
000658.txt;True;000658.txt;0.04298514
000659.txt;True;000659.txt;0.031035634
000660.txt;False;005621.txt;0.030521458
000661.txt;False;003756.txt;0.058805708
000662.txt;True;000662.txt;0.043056034
000663.txt;True;000663.txt;0.037965387
000664.txt;False;011570.txt;0.049459573
000665.txt;False;015867.txt;0.048378546
000666.txt;False;028710.txt;0.027440771
000667.txt;True;000667.txt;0.05268031
000668.txt;False;074311.txt;0.043203913
000669.txt;False;026906.txt;0.04223655
000670.txt;False;014360.txt;0.03181721
000671.txt;True;000671.txt;0.040633272
000672.txt;False;068048.txt;0.03667528
000673.txt;True;000673.txt;0.04472706
000674.txt;True;000674.txt;0.046090685
000675.txt;True;000675.txt;0.039939605
000676.txt;False;010948.txt;0.03556676
000677.txt;True;000677.txt;0.043653354
000678.txt;False;012961.txt;0.04384707
000679.txt;True;000679.txt;0.030545944
000680.txt;True;000680.txt;0.024921965
000681.txt;True;000681.txt;0.03300017
000682.txt;True;000682.txt;0.04677365
000683.txt;True;000683.txt;0.029384024
000684.txt;False;062568.txt;0.033451907
000685.txt;True;000685.txt;0.031845946
000686.txt;True;000686.txt;0.030634457
000687.txt;True;000687.txt;0.028719516
000688.txt;True;000688.txt;0.03216686
000689.txt;False;039584.txt;0.054892626
000690.txt;False;007019.txt;0.035960943
000691.txt;True;000691.txt;0.02825577
000692.txt;True;000692.txt;0.038496062
000693.txt;True;000693.txt;0.040238574
000694.txt;True;000694.txt;0.026487933
000695.txt;False;000382.txt;0.030993178
000697.txt;True;000697.txt;0.038105004
000698.txt;False;055465.txt;0.034729905
000699.txt;True;000699.txt;0.042517822
000700.txt;False;017840.txt;0.033503573
000701.txt;False;030718.txt;0.027478226
000702.txt;True;000702.txt;0.039258808
000703.txt;False;006153.txt;0.035907835
000704.txt;True;000704.txt;0.029711865
000705.txt;False;023895.txt;0.036721867
000706.txt;False;074025.txt;0.029866524
000707.txt;True;000707.txt;0.0379493
000708.txt;False;009743.txt;0.033750113
000709.txt;True;000709.txt;0.030719383
000710.txt;False;000587.txt;0.030919418
000711.txt;False;030160.txt;0.03197234
000712.txt;True;000712.txt;0.037093528
000713.txt;False;073170.txt;0.03458396
