query_file;found;search_result;search_distances
000234.txt;False;075734.txt;0.89132595
000235.txt;False;020936.txt;1.4087769
000236.txt;True;000236.txt;0.86954033
000237.txt;False;073335.txt;1.4745638
000238.txt;False;031400.txt;1.1204002
000239.txt;True;000239.txt;1.1313777
000240.txt;False;035256.txt;1.01213
000241.txt;True;000241.txt;1.0023291
000242.txt;True;000242.txt;1.200083
000243.txt;True;000243.txt;0.93081963
000244.txt;False;001622.txt;0.86763513
000245.txt;True;000245.txt;0.9568801
000246.txt;True;000246.txt;0.5305357
000247.txt;False;013292.txt;1.086404
000248.txt;True;000248.txt;1.0213923
000249.txt;False;003246.txt;0.69740736
000250.txt;True;000250.txt;0.9597886
000251.txt;False;023739.txt;1.0238099
000252.txt;True;000252.txt;0.88582015
000253.txt;True;000253.txt;0.62344694
000254.txt;False;009748.txt;0.73063326
000255.txt;True;000255.txt;0.48376298
000256.txt;False;004987.txt;1.1064739
000257.txt;True;000257.txt;0.98558295
000258.txt;True;000258.txt;1.226794
000259.txt;False;078811.txt;0.86294985
000260.txt;False;078811.txt;0.9813516
000261.txt;True;000261.txt;1.054193
000262.txt;True;000262.txt;0.48528785
000263.txt;False;051950.txt;1.4157805
000264.txt;False;062551.txt;0.9260686
000265.txt;True;000265.txt;0.8691132
000266.txt;False;056299.txt;1.5926799
000267.txt;False;066856.txt;0.98514396
000268.txt;True;000268.txt;0.79274213
000269.txt;False;006473.txt;1.2236595
000270.txt;False;006473.txt;1.070945
000271.txt;False;067422.txt;1.0055269
000272.txt;False;000130.txt;1.0489775
000273.txt;False;000130.txt;0.9996098
000274.txt;False;009012.txt;0.98122144
000275.txt;True;000275.txt;0.5246024
000276.txt;True;000276.txt;0.825103
000277.txt;True;000277.txt;0.8472068
000278.txt;True;000278.txt;0.945206
000279.txt;False;009013.txt;0.98759365
000280.txt;False;067422.txt;0.9078227
000281.txt;False;009013.txt;0.98940766
000282.txt;False;009014.txt;0.9670547
000283.txt;False;027444.txt;1.3052349
000284.txt;False;078811.txt;1.0824593
000285.txt;True;000285.txt;0.96098936
000286.txt;False;016883.txt;0.9207347
000287.txt;True;000287.txt;1.0204281
000288.txt;False;016858.txt;1.1887888
000289.txt;True;000289.txt;0.9077113
000290.txt;False;000281.txt;1.2222664
000291.txt;False;076226.txt;0.98294723
000292.txt;True;000292.txt;1.0219119
000293.txt;False;006869.txt;0.8768466
000294.txt;False;063748.txt;1.2656085
000295.txt;True;000295.txt;0.55662864
000296.txt;True;000296.txt;1.0123951
000297.txt;False;003173.txt;1.1648872
000298.txt;True;000298.txt;1.2391617
000299.txt;False;030529.txt;1.0245162
000300.txt;True;000300.txt;1.087879
000301.txt;True;000301.txt;0.9856939
000302.txt;False;071352.txt;0.97931373
000303.txt;False;013668.txt;1.002766
000304.txt;False;032827.txt;1.2656425
000305.txt;True;000305.txt;1.2097566
000306.txt;True;000306.txt;0.4952095
000308.txt;True;000308.txt;1.0350088
000309.txt;False;076719.txt;0.7714435
000310.txt;True;000310.txt;1.0407575
000311.txt;True;000311.txt;0.7763888
000312.txt;False;076041.txt;1.0061905
000313.txt;True;000313.txt;1.0418065
000314.txt;False;068741.txt;0.9750869
000315.txt;True;000315.txt;0.86648613
000316.txt;True;000316.txt;0.8644113
000317.txt;True;000317.txt;0.8398604
000318.txt;False;028052.txt;1.1374354
000319.txt;False;005905.txt;0.6768868
000320.txt;False;000327.txt;1.2033361
000321.txt;False;043171.txt;1.3443992
000322.txt;True;000322.txt;0.767337
000323.txt;False;011950.txt;1.0008764
000324.txt;False;004285.txt;1.3228289
000325.txt;False;056837.txt;1.1275305
000326.txt;True;000326.txt;1.1292281
000327.txt;False;010750.txt;1.1897224
000328.txt;True;000328.txt;1.0466799
000329.txt;True;000329.txt;0.860999
000330.txt;True;000330.txt;0.93372273
000331.txt;True;000331.txt;1.026077
000332.txt;False;037409.txt;1.3520217
000333.txt;True;000333.txt;1.000639
000334.txt;True;000334.txt;0.99508953
000335.txt;True;000335.txt;0.97480166
000336.txt;False;001428.txt;1.0651977
000337.txt;True;000337.txt;0.8813368
000338.txt;False;002722.txt;1.1447086
000339.txt;False;026724.txt;1.2759066
000341.txt;False;062615.txt;1.163309
000342.txt;True;000342.txt;0.9914021
000343.txt;False;074255.txt;1.2363758
000344.txt;False;017546.txt;0.9473482
000345.txt;False;039544.txt;0.94624174
000346.txt;False;000357.txt;0.85659873
000347.txt;False;005118.txt;1.0831583
000348.txt;True;000348.txt;0.7468792
000349.txt;False;073860.txt;1.2863554
000350.txt;False;078605.txt;1.0461148
000351.txt;True;000351.txt;0.93378925
000352.txt;False;056584.txt;1.1731393
000353.txt;True;000353.txt;1.2039305
000354.txt;False;000361.txt;0.76039374
000355.txt;True;000355.txt;0.956749
000356.txt;True;000356.txt;0.9276407
000357.txt;True;000357.txt;1.035598
000358.txt;False;049678.txt;1.0503695
000359.txt;True;000359.txt;1.1692569
000360.txt;False;003001.txt;1.2569261
000361.txt;False;031701.txt;1.1206846
000362.txt;True;000362.txt;0.92437696
000363.txt;True;000363.txt;0.9442625
000364.txt;True;000364.txt;0.9096136
000366.txt;True;000366.txt;0.95926523
000367.txt;False;023848.txt;0.9872088
000368.txt;False;046681.txt;1.0243814
000369.txt;False;065435.txt;1.0564551
000370.txt;False;000392.txt;1.2663115
000371.txt;True;000371.txt;0.8401483
000372.txt;False;000295.txt;0.9945254
000373.txt;True;000373.txt;0.6707818
000374.txt;True;000374.txt;0.7612362
000375.txt;False;003489.txt;0.98329616
000376.txt;False;015253.txt;0.8005849
000377.txt;False;000492.txt;0.87181836
000378.txt;True;000378.txt;1.068452
000379.txt;False;038915.txt;1.0517828
000380.txt;False;023669.txt;0.8885594
000381.txt;False;006869.txt;0.99410856
000382.txt;False;006869.txt;1.1254873
000383.txt;False;027228.txt;0.80657035
000384.txt;False;015253.txt;0.7050103
000385.txt;True;000385.txt;0.8602017
000386.txt;True;000386.txt;0.8969749
000387.txt;False;015382.txt;1.2927372
000388.txt;False;008397.txt;1.4388046
000389.txt;False;013593.txt;1.0773492
000390.txt;True;000390.txt;0.69501346
000391.txt;False;016240.txt;0.9382647
000392.txt;False;000676.txt;1.3636843
000393.txt;True;000393.txt;1.1452018
000394.txt;False;070384.txt;0.8499229
000395.txt;True;000395.txt;1.1219354
000396.txt;False;033519.txt;1.0605569
000397.txt;False;010572.txt;1.0031
000398.txt;True;000398.txt;0.8051379
000399.txt;False;001364.txt;0.9492393
000400.txt;True;000400.txt;0.57367194
000401.txt;True;000401.txt;0.99505734
000402.txt;True;000402.txt;0.87868285
000403.txt;False;055802.txt;0.98344666
000404.txt;True;000404.txt;1.0840952
000405.txt;False;002906.txt;1.0692093
000406.txt;False;007018.txt;0.6456862
000407.txt;True;000407.txt;1.0249237
000408.txt;True;000408.txt;0.56726384
000409.txt;True;000409.txt;1.0544808
000410.txt;True;000410.txt;1.0014026
000411.txt;False;054404.txt;1.1580118
000412.txt;False;077030.txt;1.0175054
000413.txt;True;000413.txt;1.0162425
000414.txt;False;076948.txt;0.9237524
000415.txt;True;000415.txt;0.8258524
000416.txt;True;000416.txt;0.7089441
000417.txt;True;000417.txt;0.85295486
000418.txt;True;000418.txt;0.8097271
000419.txt;False;038223.txt;1.1209676
000420.txt;False;009082.txt;1.4088944
000421.txt;False;010110.txt;1.2658683
000422.txt;False;027045.txt;1.0009964
000423.txt;False;023449.txt;0.91953206
000424.txt;False;023444.txt;0.8963133
000425.txt;True;000425.txt;0.9807535
000426.txt;False;031494.txt;0.86973536
000427.txt;False;018029.txt;1.1331847
000428.txt;False;025770.txt;0.7947297
000429.txt;True;000429.txt;0.65652406
000430.txt;False;001979.txt;1.0854573
000431.txt;True;000431.txt;0.5689364
000432.txt;True;000432.txt;0.87548256
000433.txt;False;068687.txt;0.8148575
000434.txt;True;000434.txt;1.0362802
000435.txt;False;003054.txt;1.0026202
000436.txt;True;000436.txt;1.1085687
000437.txt;True;000437.txt;0.9780061
000438.txt;False;078095.txt;0.9784875
000439.txt;False;069359.txt;1.0801456
000440.txt;False;000434.txt;1.2512847
000441.txt;True;000441.txt;0.6274507
000442.txt;False;078095.txt;0.9807601
000443.txt;True;000443.txt;0.94105625
000444.txt;False;003664.txt;0.73971903
000445.txt;True;000445.txt;0.9661007
000446.txt;True;000446.txt;0.89552665
000447.txt;False;000357.txt;0.8681762
000448.txt;False;057500.txt;0.90077096
000449.txt;False;030262.txt;0.6890347
000450.txt;False;068687.txt;0.81886566
000453.txt;False;004906.txt;1.0918311
000454.txt;False;078095.txt;1.0754108
000455.txt;True;000455.txt;0.71119916
000456.txt;True;000456.txt;0.9380006
000457.txt;True;000457.txt;0.9493396
000458.txt;False;052316.txt;0.9900101
000459.txt;False;068687.txt;0.8460888
000461.txt;True;000461.txt;0.4667402
000462.txt;True;000462.txt;0.95178914
000463.txt;True;000463.txt;1.1991773
000464.txt;False;012161.txt;1.2474697
000465.txt;False;074207.txt;1.1819825
000466.txt;False;015330.txt;1.0245652
000467.txt;False;000348.txt;1.0553533
000468.txt;False;033443.txt;1.1681612
000469.txt;True;000469.txt;1.0153087
000470.txt;True;000470.txt;1.1583769
000471.txt;False;046269.txt;1.0664763
000472.txt;True;000472.txt;1.0746834
000473.txt;False;029411.txt;1.3319054
000474.txt;False;023476.txt;1.1494071
000475.txt;True;000475.txt;0.86138964
000476.txt;False;039247.txt;1.4451765
000477.txt;False;040691.txt;0.79013205
000478.txt;True;000478.txt;1.057915
000479.txt;False;009302.txt;0.9445306
000480.txt;False;036109.txt;0.6294017
000481.txt;False;013532.txt;1.0735892
000482.txt;False;007123.txt;1.2607226
000483.txt;True;000483.txt;0.9976476
000485.txt;True;000485.txt;0.6994797
000486.txt;False;068284.txt;1.216075
000487.txt;False;018222.txt;1.3211805
000488.txt;False;053509.txt;1.2121999
000490.txt;True;000490.txt;0.80702496
000491.txt;True;000491.txt;1.1170132
000492.txt;False;075771.txt;0.91569906
000493.txt;True;000493.txt;0.7669516
000494.txt;False;043176.txt;1.3952
000495.txt;False;078156.txt;1.170692
000496.txt;False;018029.txt;1.1082852
000497.txt;False;031491.txt;0.95984143
000498.txt;False;018029.txt;1.065402
000499.txt;True;000499.txt;0.8888659
000500.txt;True;000500.txt;0.8837006
000501.txt;False;030364.txt;1.0217326
000502.txt;False;009319.txt;1.1156472
000503.txt;True;000503.txt;0.9566277
000504.txt;True;000504.txt;1.2932239
000505.txt;True;000505.txt;0.9035593
000506.txt;False;025134.txt;1.044438
000507.txt;True;000507.txt;0.84983313
000508.txt;False;000514.txt;1.1479884
000509.txt;True;000509.txt;0.8800925
000510.txt;False;026694.txt;1.4105235
000511.txt;True;000511.txt;0.7936203
000512.txt;False;012002.txt;0.8868767
000513.txt;True;000513.txt;0.5520414
000514.txt;False;041727.txt;1.4943736
000515.txt;False;000509.txt;0.7996439
000516.txt;False;020846.txt;0.7323304
000517.txt;False;074601.txt;0.7204799
000518.txt;True;000518.txt;0.81252825
000519.txt;True;000519.txt;0.64908016
000520.txt;False;000509.txt;0.8318243
000521.txt;False;068687.txt;0.7461925
000522.txt;False;025268.txt;1.0989157
000523.txt;False;008981.txt;1.0903062
000525.txt;True;000525.txt;0.78917706
000526.txt;True;000526.txt;0.67861754
000527.txt;False;001164.txt;1.0445745
000528.txt;True;000528.txt;0.8597575
000529.txt;False;063326.txt;0.87620145
000530.txt;False;000275.txt;0.98525083
000531.txt;False;057941.txt;1.1126138
000532.txt;True;000532.txt;1.0394742
000533.txt;True;000533.txt;0.78165805
000534.txt;False;034160.txt;0.9022426
000535.txt;False;000377.txt;1.009892
000537.txt;False;073887.txt;1.1920779
000538.txt;False;014212.txt;0.94398236
000539.txt;True;000539.txt;1.1073654
000540.txt;False;072085.txt;0.9352621
000541.txt;False;003600.txt;1.0622443
000542.txt;False;046499.txt;1.0898519
000543.txt;True;000543.txt;1.1530626
000544.txt;False;001083.txt;0.7418161
000545.txt;False;044095.txt;0.8987411
000546.txt;True;000546.txt;0.86576533
000547.txt;False;003226.txt;0.91324717
000548.txt;True;000548.txt;1.207252
000549.txt;False;025011.txt;1.3095417
000550.txt;True;000550.txt;0.9600457
000551.txt;False;013334.txt;1.2041807
000553.txt;False;038302.txt;0.78145844
000555.txt;False;029343.txt;1.2407353
000556.txt;True;000556.txt;1.0278261
000557.txt;False;025934.txt;1.4727148
000558.txt;True;000558.txt;0.6838343
000559.txt;True;000559.txt;0.9316252
000560.txt;False;007815.txt;0.85925156
000561.txt;True;000561.txt;1.1183314
000562.txt;True;000562.txt;0.58670115
000563.txt;False;060906.txt;0.9586655
000564.txt;False;073625.txt;1.6002643
000565.txt;False;011324.txt;1.1589019
000566.txt;True;000566.txt;0.836684
000567.txt;False;021491.txt;0.50649905
000568.txt;False;023840.txt;1.2869208
000569.txt;False;066476.txt;0.7172845
000570.txt;True;000570.txt;0.73942083
000571.txt;True;000571.txt;0.9384012
000572.txt;False;072154.txt;0.91984373
000573.txt;True;000573.txt;0.72631574
000574.txt;True;000574.txt;0.829612
000575.txt;False;000573.txt;1.0298866
000576.txt;False;006991.txt;1.1566554
000577.txt;True;000577.txt;0.6048318
000578.txt;True;000578.txt;0.9977574
000579.txt;True;000579.txt;0.83092
000580.txt;False;000573.txt;0.9048279
000581.txt;True;000581.txt;0.805387
000582.txt;False;034486.txt;1.2952704
000583.txt;False;040465.txt;1.1327665
000584.txt;False;051568.txt;0.9975456
000585.txt;False;047530.txt;1.0494509
000586.txt;True;000586.txt;0.8335026
000587.txt;False;036057.txt;1.1088947
000588.txt;True;000588.txt;0.5096894
000589.txt;True;000589.txt;0.89803094
000590.txt;False;047399.txt;1.0670391
000591.txt;False;050294.txt;1.22276
000592.txt;True;000592.txt;1.0766637
000593.txt;False;002712.txt;1.5196371
000594.txt;False;076687.txt;1.2614737
000595.txt;True;000595.txt;0.8686718
000596.txt;True;000596.txt;1.1150124
000597.txt;True;000597.txt;1.2433481
000598.txt;False;066150.txt;0.907318
000599.txt;True;000599.txt;0.91700375
000600.txt;True;000600.txt;1.1814563
000601.txt;True;000601.txt;1.0551445
000602.txt;True;000602.txt;0.8308146
000603.txt;False;022444.txt;1.0715532
000604.txt;False;022602.txt;1.2362995
000605.txt;True;000605.txt;1.1821718
000606.txt;True;000606.txt;0.6051698
000607.txt;False;025340.txt;1.1046028
000608.txt;True;000608.txt;0.67552376
000609.txt;True;000609.txt;0.9415118
000610.txt;False;041566.txt;1.0899466
000611.txt;False;008447.txt;1.0846095
000612.txt;True;000612.txt;0.56902266
000613.txt;False;014101.txt;0.8669669
000614.txt;True;000614.txt;0.8284986
000615.txt;False;000767.txt;0.7333014
000616.txt;False;022853.txt;0.96316737
000617.txt;True;000617.txt;0.73671323
000618.txt;True;000618.txt;1.0443553
000619.txt;True;000619.txt;0.8593656
000620.txt;False;015954.txt;0.887702
000621.txt;False;000661.txt;0.93626475
000622.txt;True;000622.txt;0.78204274
000623.txt;True;000623.txt;0.6796708
000624.txt;False;000573.txt;0.8501897
000625.txt;False;018131.txt;0.91176784
000626.txt;False;023862.txt;0.85933197
000627.txt;True;000627.txt;0.8257326
000628.txt;False;074123.txt;0.8971493
000629.txt;False;040034.txt;1.507303
000630.txt;True;000630.txt;1.0080451
000631.txt;False;051169.txt;1.4300898
000632.txt;True;000632.txt;0.9315021
000633.txt;False;048128.txt;0.7381081
000634.txt;True;000634.txt;1.4408088
000635.txt;True;000635.txt;1.1556951
000636.txt;False;040299.txt;1.1441493
000637.txt;False;039690.txt;1.1958913
000638.txt;True;000638.txt;0.984593
000639.txt;False;013967.txt;0.8562437
000640.txt;True;000640.txt;0.9616082
000641.txt;False;042164.txt;1.351849
000642.txt;False;022444.txt;1.075507
000643.txt;True;000643.txt;0.87674356
000644.txt;False;044315.txt;0.92168635
000645.txt;True;000645.txt;0.811195
000646.txt;False;030928.txt;1.0154717
000647.txt;False;056809.txt;1.4159425
000648.txt;False;034854.txt;0.9917661
000649.txt;False;053215.txt;0.9347184
000650.txt;False;078761.txt;0.93220377
000651.txt;True;000651.txt;0.76192164
000652.txt;True;000652.txt;0.85039175
000653.txt;True;000653.txt;0.74300146
000654.txt;False;000573.txt;1.0327555
000655.txt;False;000573.txt;1.2568634
000656.txt;True;000656.txt;0.8673684
000657.txt;False;027942.txt;1.1970026
000658.txt;False;005341.txt;0.9688815
000659.txt;False;034218.txt;1.0489058
000660.txt;False;000653.txt;0.9180057
000661.txt;True;000661.txt;0.9614512
000662.txt;False;000573.txt;0.826117
000663.txt;True;000663.txt;1.0463551
000664.txt;False;000661.txt;0.86895704
000665.txt;False;000653.txt;1.0963656
000666.txt;False;003395.txt;1.4596591
000667.txt;True;000667.txt;0.9805076
000668.txt;False;000653.txt;1.1789014
000669.txt;True;000669.txt;0.8474817
000670.txt;True;000670.txt;0.65458566
000671.txt;True;000671.txt;0.76468027
000672.txt;True;000672.txt;1.0863726
000673.txt;True;000673.txt;0.8452333
000674.txt;True;000674.txt;1.1019347
000675.txt;True;000675.txt;1.0615861
000676.txt;False;000491.txt;1.2563603
000677.txt;True;000677.txt;1.1390654
000678.txt;True;000678.txt;0.85674715
000679.txt;False;043356.txt;1.0797015
000680.txt;False;004689.txt;0.80473113
000681.txt;True;000681.txt;0.55636466
000682.txt;True;000682.txt;0.88980377
000683.txt;True;000683.txt;0.805823
000684.txt;True;000684.txt;0.7502955
000685.txt;False;043007.txt;1.047282
000686.txt;False;000679.txt;0.68263286
000687.txt;False;032114.txt;1.1730089
000688.txt;True;000688.txt;0.8117436
000689.txt;False;032893.txt;1.2655871
000690.txt;True;000690.txt;0.7824054
000691.txt;True;000691.txt;1.1794686
000692.txt;False;072686.txt;1.1614906
000693.txt;False;003941.txt;0.9511907
000694.txt;False;050935.txt;1.0988827
000695.txt;True;000695.txt;0.6311616
000697.txt;False;010021.txt;0.7969141
000698.txt;True;000698.txt;0.76034105
000699.txt;True;000699.txt;1.1849122
000700.txt;True;000700.txt;1.3412707
000701.txt;False;005653.txt;1.1801257
000702.txt;True;000702.txt;0.93207246
000703.txt;True;000703.txt;0.9795705
000704.txt;True;000704.txt;0.7267138
000705.txt;True;000705.txt;1.0116719
000706.txt;False;078761.txt;0.8520315
000707.txt;False;040567.txt;1.2083502
000708.txt;False;023528.txt;0.86140335
000709.txt;False;040837.txt;0.8615961
000710.txt;False;066780.txt;0.88787365
000711.txt;True;000711.txt;0.82086146
000712.txt;True;000712.txt;0.7397678
000713.txt;True;000713.txt;0.6585437
000714.txt;True;000714.txt;0.7678652
000715.txt;True;000715.txt;0.55684465
000716.txt;True;000716.txt;0.64905584
