query_file;found;search_result;search_distances
000170.txt;True;000170.txt;0.8276187
000171.txt;True;000171.txt;0.8504298
000172.txt;False;069460.txt;0.8134909
000173.txt;True;000173.txt;0.7885729
000174.txt;False;039361.txt;0.872806
000175.txt;True;000175.txt;0.824173
000176.txt;True;000176.txt;0.8590893
000177.txt;True;000177.txt;0.8260709
000178.txt;True;000178.txt;0.84392726
000179.txt;True;000179.txt;0.82960653
000180.txt;True;000180.txt;0.8134005
000181.txt;True;000181.txt;0.8436073
000182.txt;True;000182.txt;0.85099155
000183.txt;True;000183.txt;0.8562287
000184.txt;True;000184.txt;0.81589556
000185.txt;True;000185.txt;0.8714999
000186.txt;False;077533.txt;0.78916556
000187.txt;False;000027.txt;0.83814484
000188.txt;True;000188.txt;0.84133476
000189.txt;True;000189.txt;0.8308703
000190.txt;True;000190.txt;0.806622
000191.txt;True;000191.txt;0.8561267
000192.txt;True;000192.txt;0.84007764
000193.txt;True;000193.txt;0.8375566
000194.txt;True;000194.txt;0.8469779
000195.txt;False;006972.txt;0.7924518
000196.txt;True;000196.txt;0.86594355
000197.txt;True;000197.txt;0.8081819
000198.txt;True;000198.txt;0.8051522
000199.txt;True;000199.txt;0.87492055
000200.txt;True;000200.txt;0.83615875
000201.txt;True;000201.txt;0.8183081
000202.txt;True;000202.txt;0.85759664
000203.txt;True;000203.txt;0.85180545
000204.txt;True;000204.txt;0.8440603
000205.txt;False;078784.txt;0.84269655
000206.txt;True;000206.txt;0.87996566
000207.txt;False;005278.txt;0.786219
000208.txt;False;016174.txt;0.7857889
000209.txt;True;000209.txt;0.790928
000210.txt;True;000210.txt;0.8680539
000211.txt;True;000211.txt;0.80398315
000212.txt;True;000212.txt;0.85978717
000213.txt;True;000213.txt;0.8280476
000214.txt;True;000214.txt;0.87468743
000215.txt;True;000215.txt;0.81878346
000216.txt;True;000216.txt;0.7624266
000217.txt;True;000217.txt;0.87870246
000219.txt;True;000219.txt;0.8109143
000220.txt;True;000220.txt;0.8238323
000221.txt;True;000221.txt;0.9015527
000222.txt;False;051178.txt;0.8153798
000223.txt;False;009321.txt;0.78690493
000224.txt;True;000224.txt;0.8186481
000225.txt;True;000225.txt;0.87240225
000226.txt;True;000226.txt;0.79545736
000227.txt;True;000227.txt;0.86304677
000228.txt;True;000228.txt;0.8418915
000229.txt;False;017801.txt;0.7925997
000230.txt;True;000230.txt;0.8393748
000231.txt;False;024047.txt;0.7767967
000232.txt;False;030369.txt;0.79847664
000233.txt;True;000233.txt;0.8635273
000234.txt;False;016483.txt;0.77400327
000235.txt;True;000235.txt;0.86396515
000236.txt;False;000277.txt;0.8203756
000237.txt;True;000237.txt;0.8387574
000238.txt;True;000238.txt;0.82766247
000239.txt;False;000112.txt;0.7606392
000240.txt;True;000240.txt;0.8091466
000241.txt;True;000241.txt;0.89889514
000242.txt;True;000242.txt;0.82354003
000243.txt;True;000243.txt;0.8452026
000244.txt;True;000244.txt;0.81837267
000245.txt;True;000245.txt;0.85488147
000246.txt;True;000246.txt;0.85052663
000247.txt;True;000247.txt;0.81879234
000248.txt;False;041718.txt;0.82654715
000249.txt;True;000249.txt;0.89933336
000250.txt;True;000250.txt;0.8539423
000251.txt;True;000251.txt;0.8353612
000252.txt;True;000252.txt;0.85967106
000253.txt;True;000253.txt;0.8654428
000254.txt;True;000254.txt;0.8893301
000255.txt;True;000255.txt;0.86639965
000256.txt;False;048696.txt;0.78295636
000257.txt;False;000901.txt;0.8132676
000258.txt;True;000258.txt;0.8131932
000259.txt;False;000692.txt;0.80394226
000260.txt;False;003752.txt;0.79069483
000261.txt;False;019676.txt;0.804688
000262.txt;True;000262.txt;0.8690629
000263.txt;True;000263.txt;0.78350353
000264.txt;False;050904.txt;0.8209243
000265.txt;False;001455.txt;0.8037473
000266.txt;True;000266.txt;0.7922186
000267.txt;True;000267.txt;0.8432872
000268.txt;True;000268.txt;0.8410046
000269.txt;False;024492.txt;0.78315204
000270.txt;True;000270.txt;0.78977084
000271.txt;True;000271.txt;0.82661414
000272.txt;False;076029.txt;0.8166803
000273.txt;False;000025.txt;0.8279241
000274.txt;False;000027.txt;0.82024676
000275.txt;True;000275.txt;0.84713244
000276.txt;True;000276.txt;0.83603144
000277.txt;True;000277.txt;0.91354644
000278.txt;True;000278.txt;0.8323536
000279.txt;False;015597.txt;0.82689375
000280.txt;True;000280.txt;0.82665265
000281.txt;False;000028.txt;0.841254
000282.txt;True;000282.txt;0.8400629
000283.txt;True;000283.txt;0.8170954
000284.txt;False;001172.txt;0.7980261
000285.txt;True;000285.txt;0.83937716
000286.txt;True;000286.txt;0.82324356
000287.txt;False;000043.txt;0.82361436
000288.txt;True;000288.txt;0.84728646
000289.txt;False;056567.txt;0.8186002
000290.txt;False;056567.txt;0.8191276
000291.txt;False;076226.txt;0.8150281
000292.txt;True;000292.txt;0.8355016
000293.txt;True;000293.txt;0.89707077
000294.txt;True;000294.txt;0.83498895
000295.txt;True;000295.txt;0.8392428
000296.txt;False;023853.txt;0.7905605
000297.txt;True;000297.txt;0.8023219
000298.txt;False;053988.txt;0.77714133
000299.txt;True;000299.txt;0.8382359
000300.txt;False;033913.txt;0.8122122
000301.txt;True;000301.txt;0.82613516
000302.txt;True;000302.txt;0.838372
000303.txt;True;000303.txt;0.8416244
000304.txt;True;000304.txt;0.77911067
000305.txt;True;000305.txt;0.8446069
000306.txt;True;000306.txt;0.8493763
000308.txt;True;000308.txt;0.873953
000309.txt;False;006915.txt;0.8309786
000310.txt;True;000310.txt;0.87425476
000311.txt;True;000311.txt;0.83372116
000312.txt;True;000312.txt;0.8812786
000313.txt;True;000313.txt;0.85678196
000314.txt;True;000314.txt;0.83179945
000315.txt;True;000315.txt;0.8562076
000316.txt;True;000316.txt;0.83890676
000317.txt;True;000317.txt;0.8859363
000318.txt;True;000318.txt;0.8300779
000319.txt;True;000319.txt;0.89763945
000320.txt;True;000320.txt;0.8525706
000321.txt;True;000321.txt;0.88324535
000322.txt;True;000322.txt;0.8782728
000323.txt;True;000323.txt;0.82029265
000324.txt;True;000324.txt;0.8279121
000325.txt;True;000325.txt;0.86643994
000326.txt;True;000326.txt;0.8437902
000327.txt;True;000327.txt;0.89166105
000328.txt;True;000328.txt;0.8880367
000329.txt;True;000329.txt;0.85077226
000330.txt;True;000330.txt;0.82493836
000331.txt;True;000331.txt;0.8386501
000332.txt;False;001430.txt;0.8089007
000333.txt;True;000333.txt;0.81017196
000334.txt;True;000334.txt;0.8576864
000335.txt;True;000335.txt;0.8503496
000336.txt;True;000336.txt;0.795817
000337.txt;True;000337.txt;0.8594592
000338.txt;True;000338.txt;0.8558084
000339.txt;False;052502.txt;0.79980344
000341.txt;False;016270.txt;0.79392815
000342.txt;True;000342.txt;0.820034
000343.txt;True;000343.txt;0.82661474
000344.txt;True;000344.txt;0.8274856
000345.txt;True;000345.txt;0.83213943
000346.txt;True;000346.txt;0.84476644
000347.txt;True;000347.txt;0.85882497
000348.txt;True;000348.txt;0.81724316
000349.txt;True;000349.txt;0.79158545
000350.txt;True;000350.txt;0.83925927
000351.txt;True;000351.txt;0.861405
000352.txt;True;000352.txt;0.8033238
000353.txt;False;027230.txt;0.872772
000354.txt;True;000354.txt;0.7965119
000355.txt;True;000355.txt;0.8540091
000356.txt;True;000356.txt;0.80052996
000357.txt;True;000357.txt;0.86961687
000358.txt;False;078508.txt;0.8802099
000359.txt;True;000359.txt;0.8383913
000360.txt;True;000360.txt;0.8290253
000361.txt;True;000361.txt;0.79872715
000362.txt;False;001514.txt;0.86586404
000363.txt;True;000363.txt;0.82698333
000364.txt;True;000364.txt;0.86941993
000366.txt;True;000366.txt;0.81333476
000367.txt;True;000367.txt;0.8529182
000368.txt;True;000368.txt;0.8546077
000369.txt;False;016628.txt;0.82411647
000370.txt;True;000370.txt;0.84038615
000371.txt;True;000371.txt;0.88586974
000372.txt;True;000372.txt;0.87169206
000373.txt;True;000373.txt;0.8335211
000374.txt;True;000374.txt;0.82251775
000375.txt;True;000375.txt;0.84363604
000376.txt;True;000376.txt;0.8625664
000377.txt;False;078778.txt;0.8035758
000378.txt;False;037595.txt;0.8073753
000379.txt;False;048405.txt;0.81025505
000380.txt;False;077328.txt;0.8246158
000381.txt;False;017205.txt;0.846046
000382.txt;False;077482.txt;0.8535174
000383.txt;True;000383.txt;0.85168034
000384.txt;True;000384.txt;0.83903116
000385.txt;False;000328.txt;0.8369772
000386.txt;True;000386.txt;0.8265462
000387.txt;True;000387.txt;0.7998998
000388.txt;True;000388.txt;0.83336264
000389.txt;True;000389.txt;0.84752774
000390.txt;False;026521.txt;0.81580627
000391.txt;True;000391.txt;0.81904244
000392.txt;True;000392.txt;0.82854646
000393.txt;True;000393.txt;0.8762314
000394.txt;True;000394.txt;0.8010298
000395.txt;True;000395.txt;0.8321366
000396.txt;True;000396.txt;0.84379226
000397.txt;True;000397.txt;0.7964759
000398.txt;True;000398.txt;0.82715213
000399.txt;True;000399.txt;0.8666314
000400.txt;True;000400.txt;0.8255248
000401.txt;True;000401.txt;0.8225229
000402.txt;True;000402.txt;0.8522322
000403.txt;False;023837.txt;0.844738
000404.txt;True;000404.txt;0.85706496
000405.txt;True;000405.txt;0.87241805
000406.txt;True;000406.txt;0.8136098
000407.txt;True;000407.txt;0.7849177
000408.txt;True;000408.txt;0.8362453
000409.txt;True;000409.txt;0.8453256
000410.txt;True;000410.txt;0.8465916
000411.txt;True;000411.txt;0.7930894
000412.txt;True;000412.txt;0.8448431
000413.txt;True;000413.txt;0.82875824
000414.txt;False;063571.txt;0.8386106
000415.txt;True;000415.txt;0.8738918
000416.txt;True;000416.txt;0.8528485
000417.txt;True;000417.txt;0.85407865
000418.txt;True;000418.txt;0.8007298
000419.txt;False;000883.txt;0.8253128
000420.txt;False;028498.txt;0.79606533
000421.txt;True;000421.txt;0.84272754
000422.txt;False;054206.txt;0.79524493
000423.txt;True;000423.txt;0.8250744
000424.txt;True;000424.txt;0.87224907
000425.txt;False;012839.txt;0.8194406
000426.txt;True;000426.txt;0.8396673
000427.txt;False;053537.txt;0.85273033
000428.txt;True;000428.txt;0.8483889
000429.txt;True;000429.txt;0.8585855
000430.txt;True;000430.txt;0.855295
000431.txt;True;000431.txt;0.9238047
000432.txt;True;000432.txt;0.84192127
000433.txt;False;016921.txt;0.87079763
000434.txt;True;000434.txt;0.84762424
000435.txt;False;053531.txt;0.87364745
000436.txt;True;000436.txt;0.8486084
000437.txt;True;000437.txt;0.83492357
000438.txt;True;000438.txt;0.8662039
000439.txt;False;050331.txt;0.80606973
000440.txt;True;000440.txt;0.8213505
000441.txt;True;000441.txt;0.87675583
000442.txt;True;000442.txt;0.8689308
000443.txt;True;000443.txt;0.8651141
000444.txt;False;003664.txt;0.86203355
000445.txt;True;000445.txt;0.8800652
000446.txt;True;000446.txt;0.8422935
000447.txt;True;000447.txt;0.8478085
000448.txt;False;004535.txt;0.795128
000449.txt;True;000449.txt;0.84407824
000450.txt;False;034686.txt;0.86078644
000453.txt;True;000453.txt;0.90543735
000454.txt;True;000454.txt;0.8535974
000455.txt;True;000455.txt;0.79783785
000456.txt;True;000456.txt;0.8395767
000457.txt;True;000457.txt;0.8372921
000458.txt;True;000458.txt;0.86661947
000459.txt;True;000459.txt;0.8645489
000461.txt;True;000461.txt;0.8145879
000462.txt;True;000462.txt;0.81616324
000463.txt;True;000463.txt;0.8695963
000464.txt;True;000464.txt;0.8104561
000465.txt;True;000465.txt;0.8343973
000466.txt;True;000466.txt;0.8910725
000467.txt;False;000348.txt;0.7942793
000468.txt;True;000468.txt;0.8175063
000469.txt;True;000469.txt;0.877795
000470.txt;True;000470.txt;0.8364755
000471.txt;False;077483.txt;0.843893
000472.txt;True;000472.txt;0.85189694
000473.txt;True;000473.txt;0.8130294
000474.txt;True;000474.txt;0.8143066
000475.txt;True;000475.txt;0.80876625
000476.txt;True;000476.txt;0.8240755
000477.txt;False;000620.txt;0.7947422
000478.txt;True;000478.txt;0.8374628
000479.txt;False;077543.txt;0.85316515
000480.txt;True;000480.txt;0.8343934
000481.txt;True;000481.txt;0.86110437
000482.txt;True;000482.txt;0.84368265
000483.txt;True;000483.txt;0.8335006
000485.txt;True;000485.txt;0.85621834
000486.txt;True;000486.txt;0.8348392
000487.txt;False;018230.txt;0.8402146
000488.txt;True;000488.txt;0.8494032
000490.txt;False;000486.txt;0.82178414
000491.txt;True;000491.txt;0.81832826
000492.txt;False;078778.txt;0.794689
000493.txt;False;076321.txt;0.8147599
000494.txt;True;000494.txt;0.80246097
000495.txt;True;000495.txt;0.8681773
000496.txt;True;000496.txt;0.86760044
000497.txt;False;044566.txt;0.8066577
000498.txt;False;075404.txt;0.8655943
000499.txt;True;000499.txt;0.8659977
000500.txt;True;000500.txt;0.8259923
000501.txt;False;031890.txt;0.80380744
000502.txt;True;000502.txt;0.87557256
000503.txt;True;000503.txt;0.818581
000504.txt;True;000504.txt;0.8264851
000505.txt;True;000505.txt;0.85666627
000506.txt;True;000506.txt;0.8851699
000507.txt;False;028134.txt;0.8197979
000508.txt;True;000508.txt;0.82472944
000509.txt;False;000505.txt;0.8570287
000510.txt;True;000510.txt;0.8217215
000511.txt;True;000511.txt;0.8904656
000512.txt;False;000505.txt;0.87070704
000513.txt;True;000513.txt;0.85809815
000514.txt;True;000514.txt;0.8285588
000515.txt;False;000505.txt;0.8505639
000516.txt;True;000516.txt;0.8227558
000517.txt;True;000517.txt;0.8437171
000518.txt;True;000518.txt;0.8940274
000519.txt;True;000519.txt;0.86464286
000520.txt;True;000520.txt;0.85598457
000521.txt;False;000505.txt;0.865528
000522.txt;False;078164.txt;0.7840785
000523.txt;False;030390.txt;0.81244546
000525.txt;False;053434.txt;0.840432
000526.txt;True;000526.txt;0.8305575
000527.txt;True;000527.txt;0.846675
000528.txt;True;000528.txt;0.8373604
000529.txt;True;000529.txt;0.8158818
000530.txt;True;000530.txt;0.8896682
000531.txt;True;000531.txt;0.80395865
000532.txt;True;000532.txt;0.82173485
000533.txt;True;000533.txt;0.8298728
000534.txt;False;017205.txt;0.8573191
000535.txt;False;078778.txt;0.80157155
000537.txt;True;000537.txt;0.8084699
000538.txt;True;000538.txt;0.8268253
000539.txt;True;000539.txt;0.8384261
000540.txt;True;000540.txt;0.8167137
000541.txt;True;000541.txt;0.83755076
000542.txt;True;000542.txt;0.8649405
000543.txt;True;000543.txt;0.8519225
000544.txt;True;000544.txt;0.79480326
000545.txt;True;000545.txt;0.873804
000546.txt;True;000546.txt;0.8420939
000547.txt;True;000547.txt;0.8374431
000548.txt;True;000548.txt;0.7902548
000549.txt;True;000549.txt;0.8064661
000550.txt;True;000550.txt;0.8625075
000551.txt;True;000551.txt;0.810381
000553.txt;True;000553.txt;0.8418434
000555.txt;True;000555.txt;0.843601
000556.txt;True;000556.txt;0.8326493
000557.txt;False;012139.txt;0.7991023
000558.txt;True;000558.txt;0.8293687
000559.txt;True;000559.txt;0.85192597
000560.txt;True;000560.txt;0.86526716
000561.txt;True;000561.txt;0.8121607
000562.txt;True;000562.txt;0.88274395
000563.txt;True;000563.txt;0.8842669
000564.txt;False;049762.txt;0.84172404
000565.txt;False;044705.txt;0.8209797
000566.txt;False;004182.txt;0.8410546
000567.txt;True;000567.txt;0.8245156
000568.txt;True;000568.txt;0.83105534
000569.txt;True;000569.txt;0.85070926
000570.txt;True;000570.txt;0.82455975
000571.txt;True;000571.txt;0.8308221
000572.txt;False;027807.txt;0.7980967
000573.txt;True;000573.txt;0.80454826
000574.txt;True;000574.txt;0.8426889
000575.txt;True;000575.txt;0.8201698
000576.txt;True;000576.txt;0.80610037
000577.txt;True;000577.txt;0.8702121
000578.txt;True;000578.txt;0.83970326
000579.txt;True;000579.txt;0.80852467
000580.txt;True;000580.txt;0.83648026
000581.txt;True;000581.txt;0.8600702
000582.txt;True;000582.txt;0.7968141
000583.txt;True;000583.txt;0.8123011
000584.txt;True;000584.txt;0.84595954
000585.txt;False;047530.txt;0.7990079
000586.txt;True;000586.txt;0.8530127
000587.txt;False;075882.txt;0.80356514
000588.txt;True;000588.txt;0.87402964
000589.txt;True;000589.txt;0.8618258
000590.txt;True;000590.txt;0.81562245
000591.txt;False;019875.txt;0.8313229
000592.txt;True;000592.txt;0.85247576
000593.txt;True;000593.txt;0.84250456
000594.txt;False;027941.txt;0.82551664
000595.txt;True;000595.txt;0.7997711
000596.txt;True;000596.txt;0.8161677
000597.txt;False;077118.txt;0.80394405
000598.txt;False;066476.txt;0.8271495
000599.txt;True;000599.txt;0.8245002
000600.txt;True;000600.txt;0.8310327
000601.txt;True;000601.txt;0.8564298
000602.txt;True;000602.txt;0.83320284
000603.txt;True;000603.txt;0.79804707
000604.txt;True;000604.txt;0.80275625
000605.txt;False;077541.txt;0.7749619
000606.txt;True;000606.txt;0.8552133
000607.txt;True;000607.txt;0.78873885
000608.txt;True;000608.txt;0.81535065
000609.txt;True;000609.txt;0.8697526
000610.txt;True;000610.txt;0.8769057
000611.txt;True;000611.txt;0.88330126
000612.txt;True;000612.txt;0.86493254
000613.txt;True;000613.txt;0.88490057
000614.txt;True;000614.txt;0.88132674
000615.txt;True;000615.txt;0.8787343
000616.txt;True;000616.txt;0.9126099
000617.txt;True;000617.txt;0.8641558
000618.txt;True;000618.txt;0.8094713
000619.txt;False;033166.txt;0.78408146
000620.txt;False;007401.txt;0.81414175
000621.txt;True;000621.txt;0.823786
000622.txt;True;000622.txt;0.8401358
000623.txt;True;000623.txt;0.83054495
000624.txt;True;000624.txt;0.8465985
000625.txt;True;000625.txt;0.8225001
000626.txt;True;000626.txt;0.85656697
000627.txt;True;000627.txt;0.8410944
000628.txt;False;003004.txt;0.82399285
000629.txt;True;000629.txt;0.8293083
000630.txt;True;000630.txt;0.84158814
000631.txt;False;072399.txt;0.8097075
000632.txt;True;000632.txt;0.8351133
000633.txt;False;048128.txt;0.7988565
000634.txt;True;000634.txt;0.8603606
000635.txt;False;000634.txt;0.8674015
000636.txt;True;000636.txt;0.8261925
000637.txt;True;000637.txt;0.7541229
000638.txt;True;000638.txt;0.84131026
000639.txt;True;000639.txt;0.80469286
000640.txt;False;011320.txt;0.7786043
000641.txt;False;004656.txt;0.7907671
000642.txt;False;004909.txt;0.8148957
000643.txt;True;000643.txt;0.8188592
000644.txt;True;000644.txt;0.8703432
000645.txt;True;000645.txt;0.84101355
000646.txt;True;000646.txt;0.8508728
000647.txt;False;066483.txt;0.87867177
000648.txt;True;000648.txt;0.85829467
000649.txt;True;000649.txt;0.803419
000650.txt;True;000650.txt;0.8383147
000651.txt;True;000651.txt;0.83600557
000652.txt;True;000652.txt;0.83853316
000653.txt;True;000653.txt;0.8522277
000654.txt;False;071913.txt;0.7896631
000655.txt;False;071915.txt;0.79372954
000656.txt;False;078001.txt;0.83687556
000657.txt;False;068309.txt;0.82910246
000658.txt;False;016290.txt;0.79579973
000659.txt;False;002311.txt;0.81711745
000660.txt;True;000660.txt;0.838461
000661.txt;True;000661.txt;0.83332837
000662.txt;True;000662.txt;0.84225327
000663.txt;True;000663.txt;0.8282178
000664.txt;True;000664.txt;0.8451075
000665.txt;True;000665.txt;0.8214737
000666.txt;True;000666.txt;0.789695
000667.txt;True;000667.txt;0.852589
000668.txt;True;000668.txt;0.8543664
000669.txt;True;000669.txt;0.78333175
000670.txt;True;000670.txt;0.8536334
000671.txt;True;000671.txt;0.8199832
000672.txt;True;000672.txt;0.8082705
000673.txt;True;000673.txt;0.87036383
000674.txt;True;000674.txt;0.8677104
000675.txt;True;000675.txt;0.81028515
000676.txt;True;000676.txt;0.8349478
000677.txt;True;000677.txt;0.8174695
000678.txt;True;000678.txt;0.85847855
000679.txt;True;000679.txt;0.8927127
000680.txt;True;000680.txt;0.91446304
000681.txt;True;000681.txt;0.9103424
000682.txt;True;000682.txt;0.88407767
000683.txt;True;000683.txt;0.9061072
000684.txt;True;000684.txt;0.9178907
000685.txt;True;000685.txt;0.86842453
000686.txt;True;000686.txt;0.8830075
000687.txt;True;000687.txt;0.8913059
000688.txt;True;000688.txt;0.8663281
000689.txt;True;000689.txt;0.8400404
000690.txt;True;000690.txt;0.86813384
000691.txt;True;000691.txt;0.90766275
000692.txt;True;000692.txt;0.9088422
000693.txt;True;000693.txt;0.93670243
000694.txt;True;000694.txt;0.8584219
000695.txt;True;000695.txt;0.90091467
000697.txt;True;000697.txt;0.83526725
000698.txt;True;000698.txt;0.87441313
000699.txt;False;039515.txt;0.82310337
000700.txt;False;041915.txt;0.797881
000701.txt;True;000701.txt;0.82915694
000702.txt;True;000702.txt;0.81379247
000703.txt;True;000703.txt;0.84689415
000704.txt;True;000704.txt;0.85369194
000705.txt;True;000705.txt;0.8119131
000706.txt;False;068864.txt;0.79758275
000707.txt;False;016480.txt;0.7848868
000708.txt;False;000697.txt;0.80812716
000709.txt;True;000709.txt;0.89693546
000710.txt;False;000888.txt;0.80402553
000711.txt;True;000711.txt;0.8716552
000712.txt;True;000712.txt;0.8353909
000713.txt;True;000713.txt;0.8954579
000714.txt;True;000714.txt;0.8628509
000715.txt;True;000715.txt;0.86896217
