query_file;found;search_result;search_distances
000405.txt;True;000405.txt;0.79950833
000406.txt;False;007018.txt;0.6290039
000407.txt;True;000407.txt;0.7827779
000408.txt;True;000408.txt;0.65501237
000409.txt;True;000409.txt;0.7971694
000410.txt;True;000410.txt;0.7805853
000411.txt;False;053309.txt;0.83373535
000412.txt;False;077030.txt;0.787662
000413.txt;True;000413.txt;0.78526527
000414.txt;True;000414.txt;0.7516645
000415.txt;True;000415.txt;0.7208594
000416.txt;True;000416.txt;0.67085004
000417.txt;True;000417.txt;0.7483833
000418.txt;True;000418.txt;0.73516655
000419.txt;False;038223.txt;0.8269212
000420.txt;True;000420.txt;0.8708581
000421.txt;True;000421.txt;0.7684089
000422.txt;False;022364.txt;0.77588
000423.txt;False;024860.txt;0.75092876
000424.txt;False;023444.txt;0.7440118
000425.txt;True;000425.txt;0.7804911
000426.txt;False;031494.txt;0.7363579
000427.txt;False;018029.txt;0.82032937
000428.txt;False;037339.txt;0.71323586
000429.txt;True;000429.txt;0.6686115
000430.txt;False;001979.txt;0.801016
000431.txt;True;000431.txt;0.64991134
000432.txt;True;000432.txt;0.7357234
000433.txt;False;068687.txt;0.71359205
000434.txt;False;000440.txt;0.83862567
000435.txt;False;003054.txt;0.7815044
000436.txt;False;038401.txt;0.8544646
000437.txt;True;000437.txt;0.77981186
000438.txt;False;078095.txt;0.7752187
000439.txt;False;069359.txt;0.801878
000440.txt;False;000434.txt;0.8648648
000441.txt;True;000441.txt;0.6672622
000442.txt;False;078095.txt;0.7759478
000443.txt;False;075569.txt;0.81773156
000444.txt;False;003664.txt;0.66974497
000445.txt;False;035813.txt;0.80543184
000446.txt;True;000446.txt;0.74824786
000447.txt;False;000357.txt;0.7336087
000448.txt;False;027441.txt;0.7244705
000449.txt;False;063286.txt;0.6805907
000450.txt;False;068687.txt;0.7149473
000453.txt;False;004906.txt;0.8102468
000454.txt;False;078095.txt;0.80630994
000455.txt;True;000455.txt;0.6753291
000456.txt;True;000456.txt;0.76573265
000457.txt;True;000457.txt;0.7684033
000458.txt;False;047212.txt;0.7659155
000459.txt;False;068687.txt;0.72415257
000461.txt;True;000461.txt;0.6359323
000462.txt;True;000462.txt;0.76256096
000463.txt;True;000463.txt;0.8517772
000464.txt;False;057794.txt;0.8870889
000465.txt;False;074207.txt;0.84571016
000466.txt;False;037398.txt;0.799543
000467.txt;False;000348.txt;0.79922295
000468.txt;False;075086.txt;0.8445653
000469.txt;False;002038.txt;0.80036086
000470.txt;False;034678.txt;0.8967657
000471.txt;False;043509.txt;0.7957568
000472.txt;False;058629.txt;0.80094326
000473.txt;False;070275.txt;0.888335
000474.txt;False;023476.txt;0.8278419
000475.txt;True;000475.txt;0.80740756
000476.txt;True;000476.txt;0.83416665
000477.txt;False;029822.txt;0.67868364
000478.txt;True;000478.txt;0.8121358
000479.txt;False;009302.txt;0.7553729
000480.txt;False;006366.txt;0.64955103
000481.txt;False;013532.txt;0.8045566
000482.txt;False;007123.txt;0.8672457
000483.txt;True;000483.txt;0.7818017
000485.txt;True;000485.txt;0.6816864
000486.txt;False;068284.txt;0.849827
000487.txt;False;018222.txt;0.88494974
000488.txt;False;053509.txt;0.8454775
000490.txt;True;000490.txt;0.69292825
000491.txt;False;070936.txt;0.9041857
000492.txt;False;075771.txt;0.7573066
000493.txt;True;000493.txt;0.7140974
000494.txt;False;036814.txt;0.91763043
000495.txt;False;078156.txt;0.83869225
000496.txt;False;018029.txt;0.81178856
000497.txt;False;037364.txt;0.7653563
000498.txt;False;018029.txt;0.7970791
000499.txt;True;000499.txt;0.75270206
000500.txt;True;000500.txt;0.7394171
000501.txt;False;000507.txt;0.7825754
000502.txt;True;000502.txt;0.78736603
000503.txt;True;000503.txt;0.77083695
000504.txt;False;001177.txt;0.89993185
000505.txt;True;000505.txt;0.7414304
000506.txt;False;073644.txt;0.80837095
000507.txt;True;000507.txt;0.7179439
000508.txt;False;000514.txt;0.830989
000509.txt;True;000509.txt;0.7425709
000510.txt;False;026694.txt;0.91314065
000511.txt;True;000511.txt;0.7195732
000512.txt;False;072124.txt;0.7294649
000513.txt;True;000513.txt;0.6454629
000514.txt;False;041727.txt;0.9361402
000515.txt;False;000509.txt;0.716581
000516.txt;True;000516.txt;0.6747733
000517.txt;False;074601.txt;0.6678041
000518.txt;True;000518.txt;0.7253754
000519.txt;True;000519.txt;0.6608832
000520.txt;False;000509.txt;0.72697717
000521.txt;False;036413.txt;0.6868081
000522.txt;True;000522.txt;0.78013146
000523.txt;True;000523.txt;0.7754807
000525.txt;True;000525.txt;0.7125382
000526.txt;True;000526.txt;0.67858505
000527.txt;False;001164.txt;0.80695283
000528.txt;True;000528.txt;0.73077035
000529.txt;False;004216.txt;0.7298771
000530.txt;False;021314.txt;0.76998377
000531.txt;False;003584.txt;0.82307017
000532.txt;False;063408.txt;0.85219455
000533.txt;True;000533.txt;0.71363926
000534.txt;False;034160.txt;0.73400694
000535.txt;False;051888.txt;0.7791487
000537.txt;False;067872.txt;0.845454
000538.txt;False;014212.txt;0.76227325
000539.txt;True;000539.txt;0.8170221
000540.txt;False;072085.txt;0.7543405
000541.txt;False;015355.txt;0.8024368
000542.txt;False;043758.txt;0.8029418
000543.txt;True;000543.txt;0.83083045
000544.txt;False;001083.txt;0.6780165
000545.txt;False;058950.txt;0.7482133
000546.txt;True;000546.txt;0.73805875
000547.txt;True;000547.txt;0.6835544
000548.txt;False;006619.txt;0.8903079
000549.txt;False;006594.txt;0.88241637
000550.txt;True;000550.txt;0.78047425
000551.txt;True;000551.txt;0.75273484
000553.txt;False;038302.txt;0.7064948
000555.txt;False;029343.txt;0.86442125
000556.txt;False;067962.txt;0.8995984
000557.txt;False;054537.txt;0.9377065
000558.txt;True;000558.txt;0.67537326
000559.txt;True;000559.txt;0.75815094
000560.txt;True;000560.txt;0.67338634
000561.txt;True;000561.txt;0.8271104
000562.txt;True;000562.txt;0.6742289
000563.txt;False;060906.txt;0.760158
000564.txt;False;049762.txt;0.87978137
000565.txt;False;011324.txt;0.83137715
000566.txt;True;000566.txt;0.70190465
000567.txt;False;006464.txt;0.6538746
000568.txt;False;023840.txt;0.87316597
000569.txt;True;000569.txt;0.6632195
000570.txt;True;000570.txt;0.7056942
000571.txt;True;000571.txt;0.7592211
000572.txt;False;072154.txt;0.76434475
000573.txt;True;000573.txt;0.69276345
000574.txt;True;000574.txt;0.70944244
000575.txt;False;000573.txt;0.7908969
000576.txt;True;000576.txt;0.8384782
000577.txt;True;000577.txt;0.6408856
000578.txt;True;000578.txt;0.7781471
000579.txt;True;000579.txt;0.7301103
000580.txt;False;000573.txt;0.75047004
000581.txt;True;000581.txt;0.71205306
000582.txt;False;034486.txt;0.8806874
000583.txt;False;000600.txt;0.8304089
000584.txt;False;051568.txt;0.8454741
000585.txt;False;047530.txt;0.8052696
000586.txt;True;000586.txt;0.7361944
000587.txt;False;027399.txt;0.87117004
000588.txt;True;000588.txt;0.6147356
000589.txt;True;000589.txt;0.7446208
000590.txt;False;000669.txt;0.81354356
000591.txt;False;054147.txt;0.9198706
000592.txt;True;000592.txt;0.80389416
000593.txt;False;002712.txt;0.9468961
000594.txt;False;075469.txt;0.8634554
000595.txt;True;000595.txt;0.7318851
000596.txt;True;000596.txt;0.8112792
000597.txt;False;075162.txt;0.8946129
000598.txt;False;066476.txt;0.7481803
000599.txt;True;000599.txt;0.736848
000600.txt;False;048102.txt;0.908792
000601.txt;True;000601.txt;0.7966837
000602.txt;True;000602.txt;0.7159108
000603.txt;False;022444.txt;0.8039958
000604.txt;False;022602.txt;0.8563508
000605.txt;False;062935.txt;0.9004649
000606.txt;True;000606.txt;0.6769161
000607.txt;False;018029.txt;0.8132412
000608.txt;True;000608.txt;0.66428494
000609.txt;False;042737.txt;0.7743562
000610.txt;False;041566.txt;0.81533873
000611.txt;False;008447.txt;0.81997275
000612.txt;True;000612.txt;0.6627661
000613.txt;False;001030.txt;0.7276757
000614.txt;True;000614.txt;0.7319999
000615.txt;False;041618.txt;0.6763615
000616.txt;False;022853.txt;0.7669256
000617.txt;True;000617.txt;0.70862776
000618.txt;False;060145.txt;0.8269422
000619.txt;True;000619.txt;0.7363874
000620.txt;False;028889.txt;0.72084177
000621.txt;False;000661.txt;0.75517666
000622.txt;False;000573.txt;0.72629964
000623.txt;True;000623.txt;0.6822541
000624.txt;False;000573.txt;0.7328075
000625.txt;False;018131.txt;0.7451301
000626.txt;False;023862.txt;0.7342713
000627.txt;True;000627.txt;0.71094126
000628.txt;False;072057.txt;0.7329906
000629.txt;False;021832.txt;0.93348736
000630.txt;True;000630.txt;0.7851727
000631.txt;False;051169.txt;0.91960824
000632.txt;True;000632.txt;0.7508863
000633.txt;False;061674.txt;0.66386145
000634.txt;True;000634.txt;0.92183053
000635.txt;True;000635.txt;0.84886086
000636.txt;False;060084.txt;0.82799417
000637.txt;False;039690.txt;0.89683545
000638.txt;True;000638.txt;0.77764726
000639.txt;False;031843.txt;0.72917235
000640.txt;True;000640.txt;0.7808188
000641.txt;False;022091.txt;0.88698196
000642.txt;False;018029.txt;0.80382377
000643.txt;True;000643.txt;0.7464835
000644.txt;False;044315.txt;0.7610268
000645.txt;True;000645.txt;0.72590864
000646.txt;False;030928.txt;0.79252875
000647.txt;False;020257.txt;0.9004413
000648.txt;False;020598.txt;0.7821443
000649.txt;False;053215.txt;0.754639
000650.txt;False;078761.txt;0.7690139
000651.txt;True;000651.txt;0.6959915
000652.txt;True;000652.txt;0.7257303
000653.txt;True;000653.txt;0.68981206
000654.txt;False;000573.txt;0.79182434
000655.txt;False;000573.txt;0.8642702
000656.txt;False;052682.txt;0.7389785
000657.txt;False;027942.txt;0.8458108
000658.txt;False;005341.txt;0.77934855
000659.txt;False;077884.txt;0.82899857
000660.txt;False;000653.txt;0.7488331
000661.txt;True;000661.txt;0.7636589
000662.txt;False;000573.txt;0.72502553
000663.txt;True;000663.txt;0.7935927
000664.txt;False;000661.txt;0.7325089
000665.txt;False;000652.txt;0.8089312
000666.txt;False;008166.txt;0.88394517
000667.txt;False;000573.txt;0.8313644
000668.txt;False;000653.txt;0.83682144
000669.txt;True;000669.txt;0.7427786
000670.txt;True;000670.txt;0.6720706
000671.txt;True;000671.txt;0.7212045
000672.txt;True;000672.txt;0.8086152
000673.txt;True;000673.txt;0.72684443
000674.txt;False;078172.txt;0.81876266
000675.txt;True;000675.txt;0.80054736
000676.txt;False;000491.txt;0.866528
000677.txt;False;012999.txt;0.897861
000678.txt;True;000678.txt;0.7361681
000679.txt;True;000679.txt;0.80395013
000680.txt;False;035473.txt;0.7139549
000681.txt;True;000681.txt;0.6444547
000682.txt;True;000682.txt;0.74271667
000683.txt;True;000683.txt;0.72286856
000684.txt;False;001128.txt;0.7011661
000685.txt;False;043007.txt;0.79769874
000686.txt;False;041618.txt;0.68292105
000687.txt;False;009319.txt;0.83085406
000688.txt;True;000688.txt;0.7238035
000689.txt;False;032893.txt;0.86736226
000690.txt;True;000690.txt;0.7358032
000691.txt;False;000790.txt;0.8259944
000692.txt;True;000692.txt;0.8137965
000693.txt;True;000693.txt;0.7587601
000694.txt;True;000694.txt;0.7886473
000695.txt;True;000695.txt;0.66737
000697.txt;False;010021.txt;0.6964731
000698.txt;True;000698.txt;0.713758
000699.txt;True;000699.txt;0.84219205
000700.txt;False;069487.txt;0.90189564
000701.txt;False;005653.txt;0.83836794
000702.txt;True;000702.txt;0.7819532
000703.txt;True;000703.txt;0.77250504
000704.txt;True;000704.txt;0.6930059
000705.txt;True;000705.txt;0.79179883
000706.txt;False;078761.txt;0.744851
000707.txt;False;040567.txt;0.8532342
000708.txt;False;073028.txt;0.7433739
000709.txt;True;000709.txt;0.6642541
000710.txt;False;019735.txt;0.7393836
000711.txt;True;000711.txt;0.7265255
000712.txt;True;000712.txt;0.6994258
000713.txt;True;000713.txt;0.6661713
000714.txt;True;000714.txt;0.70674354
000715.txt;True;000715.txt;0.62937754
